# {"t_start": 1582792262.207367, "env_id": "HalfCheetah-v2"} 
r,l,t
1630.102432,1000,42374.911755
1479.66674,1000,42386.054627
1605.40829,1000,42488.936674
1635.153642,1000,42501.697326
1666.074052,1000,42595.670498
1684.147893,1000,42607.484096
1622.581744,1000,42693.951321
1620.557749,1000,42707.434395
1633.677735,1000,42806.384866
1663.12183,1000,42818.088924
1656.819317,1000,42829.624063
1633.323715,1000,42912.668347
1648.493843,1000,42926.712309
1665.701452,1000,43019.357914
1634.643171,1000,43031.006145
1632.91423,1000,43121.582619
1625.42885,1000,43132.684838
1648.399448,1000,43228.786114
1578.292946,1000,43240.084209
1623.317399,1000,43332.69389
1611.883457,1000,43343.367585
1647.570347,1000,43470.145989
1627.206023,1000,43481.753172
1620.76067,1000,43571.936101
1663.575722,1000,43583.041512
1631.721447,1000,43685.226631
1656.142446,1000,43698.69213
1603.99467,1000,43792.598473
1656.058096,1000,43803.602783
1664.698111,1000,43899.936068
1582.322721,1000,43913.63676
1606.833886,1000,44001.455275
1625.279046,1000,44012.881783
1632.034869,1000,44096.11726
1687.355111,1000,44107.536524
1609.824893,1000,44212.180806
1596.585778,1000,44223.57666
1584.769913,1000,44317.052861
1614.651261,1000,44328.608744
1671.478417,1000,44423.951591
1611.698286,1000,44435.630505
-335.308822,1000,44518.031748
1651.836072,1000,44529.509794
1661.462015,1000,44627.713304
1620.375296,1000,44641.509296
1650.801356,1000,44728.279244
1628.472891,1000,44740.245435
-323.490948,1000,44831.486004
1664.603507,1000,44844.587685
1599.61108,1000,44948.167459
1455.431192,1000,44958.889972
1669.758825,1000,45050.689066
1706.774163,1000,45061.110957
1661.348883,1000,45071.790008
1575.494636,1000,45176.274241
1646.059708,1000,45187.793794
1692.909967,1000,45279.410472
1612.557855,1000,45290.901587
1584.491031,1000,45398.261455
1668.822154,1000,45409.674827
1680.374614,1000,45503.031449
1687.223199,1000,45514.399905
1634.803029,1000,45618.986369
1611.110206,1000,45632.326173
1636.913301,1000,45724.614231
1665.076505,1000,45736.199726
1644.676,1000,45824.922251
1636.193323,1000,45838.524636
1656.416506,1000,45936.537881
1651.425429,1000,45948.013816
1643.298537,1000,46029.221749
1621.407795,1000,46040.832139
1657.129482,1000,46154.922585
1635.531711,1000,46165.882862
