Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6
1.21E+05,6.66E+02,647.368619,,1.31E+03,1.31E+03,7.62E+02,7.62E+02,6.64E+00,6.64E+00,1.31E+03,1.31E+03,7.62E+02,7.62E+02,,1.30E+03,1.30E+03,6.97E+02,6.97E+02,3.65E+00,3.65E+00,1.30E+03,1.30E+03,6.97E+02,6.97E+02,,,
122880,6.54E+02,652.896811,,1.33E+03,1.33E+03,5.74E+02,5.74E+02,7.31E+00,7.31E+00,1.33E+03,1.33E+03,5.74E+02,5.74E+02,,1.31E+03,1.31E+03,6.48E+02,6.48E+02,5.11E+00,5.11E+00,1.31E+03,1.31E+03,6.48E+02,6.48E+02,,,
1.25E+05,6.29E+02,640.9602916,,1.25E+03,1.25E+03,5.18E+02,5.18E+02,6.49E+00,6.49E+00,1.25E+03,1.25E+03,5.18E+02,5.18E+02,,1.29E+03,1.29E+03,5.96E+02,5.96E+02,5.67E+00,5.67E+00,1.29E+03,1.29E+03,5.96E+02,5.96E+02,,,
126976,6.51E+02,654.3520653,,1.36E+03,1.36E+03,6.85E+02,6.85E+02,7.72E+00,7.72E+00,1.36E+03,1.36E+03,6.85E+02,6.85E+02,,1.31E+03,1.31E+03,6.31E+02,6.31E+02,6.49E+00,6.49E+00,1.31E+03,1.31E+03,6.31E+02,6.31E+02,,,
1.29E+05,6.38E+02,624.6649131,,1.17E+03,1.17E+03,6.69E+02,6.69E+02,1.40E+01,1.40E+01,1.17E+03,1.17E+03,6.69E+02,6.69E+02,,1.26E+03,1.26E+03,6.47E+02,6.47E+02,9.49E+00,9.49E+00,1.26E+03,1.26E+03,6.47E+02,6.47E+02,,,
131072,6.03E+02,584.5682166,,1.07E+03,1.07E+03,5.63E+02,5.63E+02,1.79E+01,1.79E+01,1.07E+03,1.07E+03,5.63E+02,5.63E+02,,1.18E+03,1.18E+03,6.13E+02,6.13E+02,1.28E+01,1.28E+01,1.18E+03,1.18E+03,6.13E+02,6.13E+02,,,
1.33E+05,6.14E+02,604.5832042,,1.29E+03,1.29E+03,5.85E+02,5.85E+02,1.86E+01,1.86E+01,1.29E+03,1.29E+03,5.85E+02,5.85E+02,,1.22E+03,1.22E+03,6.02E+02,6.02E+02,1.51E+01,1.51E+01,1.22E+03,1.22E+03,6.02E+02,6.02E+02,,,
135168,6.44E+02,638.8704144,,1.40E+03,1.40E+03,6.55E+02,6.55E+02,1.61E+01,1.61E+01,1.40E+03,1.40E+03,6.55E+02,6.55E+02,,1.29E+03,1.29E+03,6.23E+02,6.23E+02,1.55E+01,1.55E+01,1.29E+03,1.29E+03,6.23E+02,6.23E+02,,,
1.37E+05,6.89E+02,700.5598974,,1.62E+03,1.62E+03,5.99E+02,5.99E+02,5.11E+01,5.11E+01,1.62E+03,1.62E+03,5.99E+02,5.99E+02,,1.42E+03,1.42E+03,6.14E+02,6.14E+02,2.97E+01,2.97E+01,1.42E+03,1.42E+03,6.14E+02,6.14E+02,,,
139264,6.26E+02,513.9686878,,8.46E+02,8.46E+02,3.16E+02,3.16E+02,4.33E+02,4.33E+02,8.46E+02,8.46E+02,3.16E+02,3.16E+02,,1.19E+03,1.19E+03,4.95E+02,4.95E+02,1.91E+02,1.91E+02,1.19E+03,1.19E+03,4.95E+02,4.95E+02,,,
1.41E+05,5.68E+02,545.0541577,,1.15E+03,1.15E+03,2.75E+02,2.75E+02,1.65E+01,1.65E+01,1.15E+03,1.15E+03,2.75E+02,2.75E+02,,1.18E+03,1.18E+03,4.07E+02,4.07E+02,1.21E+02,1.21E+02,1.18E+03,1.18E+03,4.07E+02,4.07E+02,,,
143360,4.87E+02,463.0449708,,7.27E+02,7.27E+02,3.28E+02,3.28E+02,4.38E+01,4.38E+01,7.27E+02,7.27E+02,3.28E+02,3.28E+02,,9.96E+02,9.96E+02,3.75E+02,3.75E+02,9.02E+01,9.02E+01,9.96E+02,9.96E+02,3.75E+02,3.75E+02,,,
1.45E+05,4.51E+02,383.8121597,,6.89E+02,6.89E+02,3.28E+02,3.28E+02,1.73E+02,1.73E+02,6.89E+02,6.89E+02,3.28E+02,3.28E+02,,8.73E+02,8.73E+02,3.56E+02,3.56E+02,1.23E+02,1.23E+02,8.73E+02,8.73E+02,3.56E+02,3.56E+02,,,
147456,4.24E+02,300.7569692,,5.73E+02,5.73E+02,3.49E+02,3.49E+02,2.26E+02,2.26E+02,5.73E+02,5.73E+02,3.49E+02,3.49E+02,,7.53E+02,7.53E+02,3.53E+02,3.53E+02,1.64E+02,1.64E+02,7.53E+02,7.53E+02,3.53E+02,3.53E+02,,,
1.50E+05,3.80E+02,247.9279204,,4.59E+02,4.59E+02,3.83E+02,3.83E+02,1.05E+02,1.05E+02,4.59E+02,4.59E+02,3.83E+02,3.83E+02,,6.36E+02,6.36E+02,3.65E+02,3.65E+02,1.40E+02,1.40E+02,6.36E+02,6.36E+02,3.65E+02,3.65E+02,,,
151552,3.79E+02,237.2469137,,5.92E+02,5.92E+02,3.88E+02,3.88E+02,1.49E+02,1.49E+02,5.92E+02,5.92E+02,3.88E+02,3.88E+02,,6.18E+02,6.18E+02,3.74E+02,3.74E+02,1.44E+02,1.44E+02,6.18E+02,6.18E+02,3.74E+02,3.74E+02,,,
1.54E+05,4.41E+02,237.0330758,,8.29E+02,8.29E+02,3.85E+02,3.85E+02,3.86E+02,3.86E+02,8.29E+02,8.29E+02,3.85E+02,3.85E+02,,7.03E+02,7.03E+02,3.79E+02,3.79E+02,2.41E+02,2.41E+02,7.03E+02,7.03E+02,3.79E+02,3.79E+02,,,
155648,4.56E+02,261.5041982,,8.07E+02,8.07E+02,4.04E+02,4.04E+02,2.25E+02,2.25E+02,8.07E+02,8.07E+02,4.04E+02,4.04E+02,,7.44E+02,7.44E+02,3.89E+02,3.89E+02,2.34E+02,2.34E+02,7.44E+02,7.44E+02,3.89E+02,3.89E+02,,,
1.58E+05,4.77E+02,243.8187839,,7.63E+02,7.63E+02,3.99E+02,3.99E+02,3.65E+02,3.65E+02,7.63E+02,7.63E+02,3.99E+02,3.99E+02,,7.52E+02,7.52E+02,3.93E+02,3.93E+02,2.86E+02,2.86E+02,7.52E+02,7.52E+02,3.93E+02,3.93E+02,,,
159744,5.10E+02,243.0262396,,8.49E+02,8.49E+02,3.33E+02,3.33E+02,4.97E+02,4.97E+02,8.49E+02,8.49E+02,3.33E+02,3.33E+02,,7.91E+02,7.91E+02,3.69E+02,3.69E+02,3.71E+02,3.71E+02,7.91E+02,7.91E+02,3.69E+02,3.69E+02,,,
1.62E+05,5.53E+02,255.0594112,,9.17E+02,9.17E+02,3.39E+02,3.39E+02,5.96E+02,5.96E+02,9.17E+02,9.17E+02,3.39E+02,3.39E+02,,8.41E+02,8.41E+02,3.57E+02,3.57E+02,4.61E+02,4.61E+02,8.41E+02,8.41E+02,3.57E+02,3.57E+02,,,
163840,6.02E+02,316.023917,,1.13E+03,1.13E+03,3.52E+02,3.52E+02,5.40E+02,5.40E+02,1.13E+03,1.13E+03,3.52E+02,3.52E+02,,9.58E+02,9.58E+02,3.55E+02,3.55E+02,4.92E+02,4.92E+02,9.58E+02,9.58E+02,3.55E+02,3.55E+02,,,
1.66E+05,6.54E+02,327.3234256,,1.07E+03,1.07E+03,3.45E+02,3.45E+02,7.87E+02,7.87E+02,1.07E+03,1.07E+03,3.45E+02,3.45E+02,,1.00E+03,1.00E+03,3.51E+02,3.51E+02,6.10E+02,6.10E+02,1.00E+03,1.00E+03,3.51E+02,3.51E+02,,,
167936,6.86E+02,367.5448578,,1.19E+03,1.19E+03,3.35E+02,3.35E+02,6.82E+02,6.82E+02,1.19E+03,1.19E+03,3.35E+02,3.35E+02,,1.08E+03,1.08E+03,3.45E+02,3.45E+02,6.39E+02,6.39E+02,1.08E+03,1.08E+03,3.45E+02,3.45E+02,,,
